loss,learn_steps,num_params,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.18275495,1450,578,1719584461,checkpoint_000028,True,False,29,45d664ef,2024-06-28_16-21-01,120.39226150512695,3498.8727157115936,467732,lsrosaDiag,10.10.158.167,3498.8727157115936,29
0.18052836,1500,578,1719584580,checkpoint_000029,True,False,30,45d664ef,2024-06-28_16-23-00,119.37652230262756,3618.249238014221,467732,lsrosaDiag,10.10.158.167,3618.249238014221,30
0.18028852,1550,578,1719584700,checkpoint_000030,True,False,31,45d664ef,2024-06-28_16-25-00,119.37208795547485,3737.621325969696,467732,lsrosaDiag,10.10.158.167,3737.621325969696,31
0.18184397,1600,578,1719584818,checkpoint_000031,True,False,32,45d664ef,2024-06-28_16-26-58,118.26393437385559,3855.8852603435516,467732,lsrosaDiag,10.10.158.167,3855.8852603435516,32
0.18133281,1650,578,1719584940,checkpoint_000032,True,False,33,45d664ef,2024-06-28_16-29-00,122.07017636299133,3977.955436706543,467732,lsrosaDiag,10.10.158.167,3977.955436706543,33
0.18096545,1700,578,1719585060,checkpoint_000033,True,False,34,45d664ef,2024-06-28_16-31-00,119.35598993301392,4097.311426639557,467732,lsrosaDiag,10.10.158.167,4097.311426639557,34
0.17911693,1750,578,1719585179,checkpoint_000034,True,False,35,45d664ef,2024-06-28_16-32-59,118.97938203811646,4216.290808677673,467732,lsrosaDiag,10.10.158.167,4216.290808677673,35
0.17830954,1800,578,1719585299,checkpoint_000035,True,False,36,45d664ef,2024-06-28_16-34-59,120.94213390350342,4337.232942581177,467732,lsrosaDiag,10.10.158.167,4337.232942581177,36
0.17957933,1850,578,1719585419,checkpoint_000036,True,False,37,45d664ef,2024-06-28_16-36-59,119.75673341751099,4456.989675998688,467732,lsrosaDiag,10.10.158.167,4456.989675998688,37
0.17897086,1900,578,1719585540,checkpoint_000037,True,False,38,45d664ef,2024-06-28_16-39-00,120.43290114402771,4577.422577142715,467732,lsrosaDiag,10.10.158.167,4577.422577142715,38
0.18254341,1950,578,1719585660,checkpoint_000038,True,False,39,45d664ef,2024-06-28_16-41-00,120.57767152786255,4698.000248670578,467732,lsrosaDiag,10.10.158.167,4698.000248670578,39
0.17725192,2000,578,1719585781,checkpoint_000039,True,False,40,45d664ef,2024-06-28_16-43-01,121.16267466545105,4819.162923336029,467732,lsrosaDiag,10.10.158.167,4819.162923336029,40
