loss,learn_steps,num_params,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.53995645,50,290,1719552358,checkpoint_000000,True,False,1,d3fcb589,2024-06-28_07-25-58,118.5584979057312,118.5584979057312,455522,lsrosaDiag,10.10.158.167,118.5584979057312,1
0.43949333,100,290,1719552474,checkpoint_000001,True,False,2,d3fcb589,2024-06-28_07-27-54,116.15616416931152,234.71466207504272,455522,lsrosaDiag,10.10.158.167,234.71466207504272,2
0.36938834,150,290,1719552591,checkpoint_000002,True,False,3,d3fcb589,2024-06-28_07-29-51,117.11128044128418,351.8259425163269,455522,lsrosaDiag,10.10.158.167,351.8259425163269,3
0.32017678,200,290,1719552710,checkpoint_000003,True,False,4,d3fcb589,2024-06-28_07-31-50,118.90127444267273,470.72721695899963,455522,lsrosaDiag,10.10.158.167,470.72721695899963,4
0.2811181,250,290,1719552826,checkpoint_000004,True,True,5,d3fcb589,2024-06-28_07-33-46,116.65852665901184,587.3857436180115,455522,lsrosaDiag,10.10.158.167,587.3857436180115,5
